bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,id
0.0,No purchases,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,250.0,2021-01-03,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1dd0a720f05230005d7
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,755.0,2021-01-05,1.0,FINISHED,1.0,5ff5d1a38f142f11dd1886ba,5ff5d1a30a7214ada10005ef
5.0,All-receipts receipt bonus,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,305.0,2021-01-05,4.0,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,5ff5d20c0a720f05230005e3
27.0,COMPLETE_PARTNER_RECEIPT,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,350.6,2021-01-05,4.0,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,5ff5d1fa0a720f05230005dd
0.0,No purchases,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,125.0,2021-01-01,5.0,FINISHED,25.0,5ff5d15aeb7c7d12096d91a2,5ff5d1d80a7214ada10005f7
5.0,All-receipts receipt bonus,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,305.0,2020-12-21,10.0,FINISHED,10.0,5ff5d15aeb7c7d12096d91a2,5ff5d1f40a720f05230005dc
0.0,No purchases,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,50.0,2021-01-05,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e0
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,793.1,2021-01-05,16.0,FINISHED,52.12,5ff616a68f142f11dd189163,5ff618e30a7214ada10005fa
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,100.0,2021-01-06,1.0,FINISHED,0.99,5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e1
5.0,All-receipts receipt bonus,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,5.0,2021-01-03,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1df0a720f05230005d8
5.0,All-receipts receipt bonus,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,5.0,2020-12-24,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1990a7214ada10005ea
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,1800.0,2021-01-06,1.0,FINISHED,10.0,5ff5d1d08f142f11dd18884c,5ff5d1d00a7214ada10005f2
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,200.0,2021-01-05,1.0,FINISHED,10.0,5ff5d15aeb7c7d12096d91a2,5ff5d1d60a7214ada10005f5
5.0,All-receipts receipt bonus,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,5.0,2020-12-24,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1940a7214ada10005e9
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,25.0,2021-01-06,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d2030a720f05230005df
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,50.0,2021-01-05,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1a10a7214ada10005ee
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,750.0,2021-01-05,1.0,FINISHED,1.0,5ff5d19b8f142f11dd188696,5ff5d19c0a7214ada10005eb
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,750.0,2021-01-01,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1cb0a7214ada10005f0
5.0,All-receipts receipt bonus,2021-01-06,2021-01-06,2021-01-06,2021-01-06,2021-01-06,5.0,2021-01-06,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d20b0a720f05230005e2
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,750.0,2021-01-06,6.0,FINISHED,29.0,5ff73be5eb7c7d31ca8a45a7,5ff73be50a720f0523000608
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-07,3250.0,2021-01-05,3.0,FINISHED,23.0,5ff79464b3348b11c933738b,5ff7946f0a720f052300063c
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,100.0,2021-01-06,4.0,FINISHED,25.0,5ff7268eeb7c7d12096da2a9,5ff726910a720f05230005f1
0.0,No purchases,2021-01-07,2021-01-07,2021-01-07,2021-01-07,,0.0,2021-01-06,2.0,FINISHED,6.18,5ff7741e04929111f6e90902,5ff774200a7214ada1000638
5.0,All-receipts receipt bonus,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,5.0,2021-01-06,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff74fd10a720f0523000619
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,25.0,2020-12-30,1.0,FINISHED,10.0,5ff73b90eb7c7d31ca8a452b,5ff73bdb0a720f0523000605
5.0,All-receipts receipt bonus,2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-07,4005.0,2021-01-05,3.0,FINISHED,23.0,5ff79464b3348b11c933738b,5ff794940a720f0523000640
5.0,All-receipts receipt bonus,2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-07,2005.0,2021-01-04,1.0,FINISHED,1.0,5ff7930fb3348b11c93372a6,5ff794020a720f0523000635
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,300.0,2021-01-06,4.0,FINISHED,22.0,5ff73bea8f142f3276c3e84a,5ff73beb0a7214ada100061c
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-06,2021-01-06,,2021-01-07,,25.0,2021-01-05,1.0,FLAGGED,1.0,5ff7930fb3348b11c93372a6,5ff794bf0a7214ada1000650
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,841.2,2021-01-06,4.0,FINISHED,18.2,5ff74f3db3348b11c93361d1,5ff74faf0a720f0523000613
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-07,5750.0,2021-01-05,4.0,FINISHED,27.0,5ff79459b3348b11c933736d,5ff7945a0a7214ada1000646
5.0,All-receipts receipt bonus,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,5.0,2020-12-23,5.0,FINISHED,49.95,5ff74f3db3348b11c93361d1,5ff74ffe0a720f0523000621
5.0,All-receipts receipt bonus,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,5.0,2021-01-06,2.0,FINISHED,1.0,5ff7264e8f142f11dd189504,5ff726790a7214ada1000602
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,1800.0,2021-01-07,1.0,FINISHED,10.0,5ff75004b3348b11c9336bd6,5ff750050a7214ada1000633
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,350.0,2021-01-06,1.0,FINISHED,1.0,5ff74f3db3348b11c93361d1,5ff74ffb0a720f0523000620
5.0,All-receipts receipt bonus,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,5.0,2021-01-06,1.0,FINISHED,1.0,5ff74f3db3348b11c93361d1,5ff74ff50a720f052300061e
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-07,3750.0,2021-01-05,2.0,FINISHED,21.0,5ff79464b3348b11c933738b,5ff794640a720f052300063b
5.0,All-receipts receipt bonus,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,5.0,2021-01-06,2.0,FINISHED,1.0,5ff7264e8f142f11dd189504,5ff726810a720f05230005ea
0.0,No purchases,2021-01-07,2021-01-07,,2021-01-07,,8700.0,2021-02-07,10.0,FLAGGED,290.0,5ff73b90eb7c7d31ca8a452b,5ff73be10a7214ada1000619
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,150.0,2021-01-06,2.0,FINISHED,1.0,5ff73b90eb7c7d31ca8a452b,5ff73bae0a720f0523000600
0.0,No purchases,2021-01-07,2021-01-07,,2021-01-07,,0.0,,0.0,FLAGGED,0.0,5ff73be9eb7c7d31ca8a45bc,5ff73be90a720f052300060a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,760.0,2021-01-06,1.0,FINISHED,1.0,5ff7264e8f142f11dd189504,5ff7265a0a7214ada10005fb
5.0,All-receipts receipt bonus,2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-06,2005.0,2021-01-04,2.0,FINISHED,1.0,5ff7930fb3348b11c93372a6,5ff7942e0a720f0523000637
0.0,No purchases,2021-01-06,2021-01-06,,2021-01-07,,0.0,,0.0,FLAGGED,0.0,5ff7946004929111f6e90ceb,5ff794600a7214ada1000647
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,,2021-01-07,2021-01-07,810.0,2021-01-06,5.0,FLAGGED,13.0,5ff726a38f142f11dd1895dc,5ff726a40a720f05230005fa
5.0,All-receipts receipt bonus,2021-01-05,2021-01-05,2021-01-07,2021-01-07,2021-01-06,2005.0,2021-01-04,2.0,FINISHED,1.0,5ff7930fb3348b11c93372a6,5ff794130a7214ada1000640
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07,2021-01-07,2021-01-07,2021-01-07,2021-01-07,250.0,2021-01-05,5.0,FINISHED,50.0,5ff7264e8f142f11dd189504,5ff726640a720f05230005e6
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-02,2021-01-02,,2021-01-07,2021-01-06,780.0,2021-01-01,4.0,FLAGGED,12.0,5ff793dd04929111f6e90c69,5ff793dd0a720f0523000633
0.0,No purchases,2021-01-07,2021-01-07,,2021-01-07,,0.0,,0.0,SUBMITTED,0.0,5ff7264e8f142f11dd189504,5ff726860a720f05230005ec
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,750.0,2021-01-07,1.0,FINISHED,3.25,5ff8da4e04929111f6e91462,5ff8da4e0a720f05c5000012
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,500.0,2021-01-07,4.0,FINISHED,23.0,5ff873ddb3348b11c9337733,5ff873de0a720f0523000648
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,25.0,2020-12-31,1.0,FINISHED,10.0,5ff873d1b3348b11c9337716,5ff8740c0a720f0523000659
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,,2021-01-08,2021-01-08,150.0,2021-01-07,1.0,FLAGGED,1.0,5ff8da28b3348b11c9337ac6,5ff8da4c0a720f05c5000011
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,5.0,2021-01-07,2.0,FINISHED,11.0,5ff8da28b3348b11c9337ac6,5ff8da860a720f05c5000022
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,750.0,2021-01-07,4.0,FINISHED,27.0,5ff8da7c04929111f6e914de,5ff8da7c0a7214adca000020
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,,2021-01-08,2021-01-08,810.0,2021-01-07,5.0,FLAGGED,13.0,5ff8da65b3348b11c9337b29,5ff8da650a7214adca00001e
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,5.0,2021-01-07,2.0,FINISHED,1.0,5ff8da28b3348b11c9337ac6,5ff8da540a7214adca000017
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,,2021-01-08,,9200.0,2021-02-08,10.0,FLAGGED,290.0,5ff873d1b3348b11c9337716,5ff873f10a720f052300064f
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,25.0,2020-12-31,1.0,FINISHED,10.0,5ff873d1b3348b11c9337716,5ff874170a7214ada100065f
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,1005.0,2021-01-07,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff8da680a720f05c5000019
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,5.0,2021-01-07,1.0,FINISHED,28.0,5ff873ddb3348b11c9337733,5ff873e30a720f052300064c
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06,2021-01-06,2021-01-08,2021-01-08,2021-01-08,1999.6,2021-01-05,2.0,FINISHED,1.0,5ff8ce8504929111f6e913cb,5ff8cea10a7214adca00000b
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,5.0,2021-01-07,2.0,FINISHED,1.0,5ff873d1b3348b11c9337716,5ff874050a7214ada100065d
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,,2021-01-08,2021-01-08,750.0,2021-01-07,1.0,FLAGGED,1.0,5ff8da62b3348b11c9337b21,5ff8da620a7214adca00001d
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,5.0,2021-01-07,2.0,FINISHED,20.0,5ff8da7eb3348b11c9337b72,5ff8da820a720f05c5000020
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,350.0,2020-12-31,1.0,FINISHED,10.0,5ff8da28b3348b11c9337ac6,5ff8da390a7214adca000013
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,300.0,2021-01-07,2.0,FINISHED,24.0,5ff873ddb3348b11c9337733,5ff873df0a7214ada1000652
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,250.0,2021-01-07,4.0,FINISHED,26.0,5ff8da7eb3348b11c9337b72,5ff8da7f0a7214adca000022
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,500.0,2021-01-07,5.0,FINISHED,20.0,5ff8da7eb3348b11c9337b72,5ff8da7f0a720f05c500001d
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,300.0,2021-01-07,2.0,FINISHED,28.0,5ff8da7eb3348b11c9337b72,5ff8da800a720f05c500001e
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,600.0,2020-12-31,1.0,FINISHED,10.0,5ff8c4e8b3348b11c9337a11,5ff8c4fb0a7214adca000006
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-05,2020-11-05,2021-01-08,2021-01-08,2021-01-08,189.2,2020-11-04,6.0,FINISHED,14.0,5fa5b0b720dc5111dd86dcc1,5fa5b0ca0a720f05ef0000bf
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,250.0,2021-01-07,1.0,FINISHED,1.0,5ff873d1b3348b11c9337716,5ff873f90a720f0523000651
0.0,No purchases,2021-01-08,2021-01-08,2021-01-08,2021-01-08,,0.0,2021-01-07,2.0,FINISHED,6.18,5ff8c88604929111f6e913b7,5ff8c8880a7214adca000008
0.0,No purchases,2021-01-08,2021-01-08,,2021-01-08,,0.0,,0.0,REJECTED,0.0,5ff8da28b3348b11c9337ac6,5ff8da570a720f05c5000015
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,750.0,2021-01-07,8.0,FINISHED,23.0,5ff873d304929111f6e91096,5ff873d40a720f0523000644
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,600.0,2020-12-31,1.0,FINISHED,10.0,5ff8c330b3348b11c9337a04,5ff8c3a20a7214adca000005
5.0,All-receipts receipt bonus,2021-01-08,2021-01-08,2021-01-08,2021-01-08,2021-01-08,1005.0,2021-01-07,2.0,FINISHED,1.0,5ff8da28b3348b11c9337ac6,5ff8da550a720f05c5000014
0.0,No purchases,2021-01-08,2021-01-08,,2021-01-08,,0.0,,0.0,FLAGGED,0.0,5ff8da7db3348b11c9337b6a,5ff8da7d0a720f05c500001c
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,1.0,FINISHED,3.09,5ffc98b604929111f6e923f5,5ffc98b70a720f05c500003d
0.0,No purchases,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,100.0,2021-01-03,1.0,FINISHED,10.0,5ffcb47d04929111f6e9256c,5ffcb4d40a7214ad4e000017
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,150.0,2021-01-10,1.0,FINISHED,20.0,5ffc8ff9b3348b11c9338896,5ffc8ffc0a720f05c5000036
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,,2021-01-11,2021-01-11,750.0,2021-01-10,1.0,FLAGGED,1.0,5ffc9d8cb3348b11c9338927,5ffc9d8c0a7214adca000049
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,5.0,FINISHED,21.0,5ffc9da0b3348b11c9338951,5ffc9da40a7214adca000050
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,350.0,2021-01-03,1.0,FINISHED,10.0,5ffc9d87b3348b11c9338920,5ffc9daa0a7214adca000054
0.0,No purchases,2021-01-11,2021-01-11,2021-01-11,2021-01-11,,0.0,2021-01-10,1.0,FINISHED,3.09,5ffc8cc104929111f6e922a3,5ffc8cc20a720f05c5000026
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,750.0,2021-01-10,4.0,FINISHED,21.0,5ffc9da0b3348b11c9338951,5ffc9da10a720f05c5000043
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,750.0,2021-01-10,5.0,FINISHED,22.0,5ffcb4b9b3348b11c9338ae7,5ffcb4b90a720f051500000c
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,1.0,FINISHED,3.09,5ffca2f3b3348b11c9338a10,5ffca2f30a720f05c5000054
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,,2021-01-11,,8950.0,2021-02-11,10.0,FLAGGED,290.0,5ffcb47d04929111f6e9256c,5ffcb4900a720f0515000002
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,300.0,2021-01-10,2.0,FINISHED,1.0,5ffc8f9704929111f6e922bf,5ffc8fa40a720f05c5000028
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,1.0,FINISHED,3.09,5ffc92a104929111f6e923cb,5ffc92a20a7214adca000046
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ffc8fe80a720f05c5000031
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,500.0,2021-01-10,4.0,FINISHED,27.0,5ffc9da0b3348b11c9338951,5ffc9da10a7214adca00004d
0.0,No purchases,2021-01-11,2021-01-11,,2021-01-11,,0.0,2017-10-29,3.0,REJECTED,3.0,5ffc9d87b3348b11c9338920,5ffc9dc60a7214adca00005a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,,2021-01-11,2021-01-11,750.0,2021-01-10,1.0,FLAGGED,1.0,5ffcb48d04929111f6e92594,5ffcb48d0a7214ad4e000002
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,300.0,2021-01-10,4.0,FINISHED,29.0,5ffc9da0b3348b11c9338951,5ffc9da20a7214adca00004e
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-11,1.0,FINISHED,2.23,5ffc8f9704929111f6e922bf,5ffc8fa90a720f05c500002a
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-11,2021-01-11,,2021-01-11,,25.0,2021-01-10,1.0,FLAGGED,1.0,5ffc9d87b3348b11c9338920,5ffc9dd00a720f05c5000051
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,2.0,FINISHED,1.0,5ffcb47d04929111f6e9256c,5ffcb4ad0a720f0515000009
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,5.0,2021-01-10,3.0,FINISHED,20.0,5ffcb4bc04929111f6e92608,5ffcb4c10a7214ad4e000014
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,750.0,2021-01-10,2.0,FINISHED,26.0,5ffc9d9d04929111f6e9244f,5ffc9d9d0a720f05c5000042
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,,2021-01-11,,5.0,2021-01-10,1.0,REJECTED,10.0,5ffc9d9cb3348b11c933893f,5ffc9d9c0a7214adca00004b
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,250.0,2021-01-10,2.0,FINISHED,1.0,5ffc8f9704929111f6e922bf,5ffc8fa10a7214adca00002e
0.0,No purchases,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,100.0,2021-01-03,1.0,FINISHED,10.0,5ffcb47d04929111f6e9256c,5ffcb4c90a7214ad4e000016
0.0,No purchases,2021-01-11,2021-01-11,2021-01-11,2021-01-11,,0.0,2021-01-10,1.0,FINISHED,3.09,5ffc8cb304929111f6e9229d,5ffc8cb40a720f05c5000025
5.0,All-receipts receipt bonus,2021-01-11,2021-01-11,,2021-01-11,,5.0,2021-01-10,1.0,REJECTED,10.0,5ffcb4b8b3348b11c9338ae1,5ffcb4b80a7214ad4e00000d
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,100.0,2021-01-10,2.0,FINISHED,1.0,5ffcb47d04929111f6e9256c,5ffcb4a20a720f0515000006
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,885.0,2021-01-10,2.0,FINISHED,2.0,5ffc8f9704929111f6e922bf,5ffc8f990a7214adca00002d
0.0,No purchases,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,0.0,2021-01-11,0.0,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1cbe0a7214ad28002843
0.0,No purchases,2021-01-11,2021-01-11,2021-01-11,2021-01-11,,0.0,2021-01-11,0.0,PENDING,28.57,59c124bae4b0299e55b0f330,5ffce7db0a720f051500236e
0.0,No purchases,2021-01-11,2021-01-11,,2021-01-11,,0.0,,0.0,SUBMITTED,0.0,59c124bae4b0299e55b0f330,5ffce8570a7214ad4e003e6f
0.0,No purchases,2021-01-11,2021-01-11,2021-01-11,2021-01-11,,0.0,2021-01-11,0.0,PENDING,28.57,59c124bae4b0299e55b0f330,5ffce8310a7214ad4e003797
0.0,No purchases,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,0.0,2021-01-11,0.0,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe19d90a7214ad28000e62
